Date,Total,hour,day_of_week,month,year,weekend,season
2021-12-17 12:00:00,82.0,12,4,12,2021,0,winter
2021-12-17 13:00:00,90.0,13,4,12,2021,0,winter
2021-12-17 14:00:00,93.0,14,4,12,2021,0,winter
2021-12-17 15:00:00,130.0,15,4,12,2021,0,winter
2021-12-17 16:00:00,135.0,16,4,12,2021,0,winter
2021-12-17 17:00:00,130.0,17,4,12,2021,0,winter
2021-12-17 18:00:00,122.0,18,4,12,2021,0,winter
2021-12-17 19:00:00,37.0,19,4,12,2021,0,winter
2021-12-17 20:00:00,20.0,20,4,12,2021,0,winter
2021-12-17 21:00:00,9.0,21,4,12,2021,0,winter
2021-12-17 22:00:00,24.0,22,4,12,2021,0,winter
2021-12-17 23:00:00,10.0,23,4,12,2021,0,winter
2021-12-18 00:00:00,5.0,0,5,12,2021,1,winter
2021-12-18 01:00:00,4.0,1,5,12,2021,1,winter
2021-12-18 02:00:00,2.0,2,5,12,2021,1,winter
2021-12-18 03:00:00,1.0,3,5,12,2021,1,winter
2021-12-18 04:00:00,2.0,4,5,12,2021,1,winter
2021-12-18 05:00:00,3.0,5,5,12,2021,1,winter
2021-12-18 06:00:00,10.0,6,5,12,2021,1,winter
2021-12-18 07:00:00,5.0,7,5,12,2021,1,winter
2021-12-18 08:00:00,17.0,8,5,12,2021,1,winter
2021-12-18 09:00:00,18.0,9,5,12,2021,1,winter
2021-12-18 10:00:00,17.0,10,5,12,2021,1,winter
2021-12-18 11:00:00,17.0,11,5,12,2021,1,winter
2021-12-18 12:00:00,23.0,12,5,12,2021,1,winter
2021-12-18 13:00:00,15.0,13,5,12,2021,1,winter
2021-12-18 14:00:00,20.0,14,5,12,2021,1,winter
2021-12-18 15:00:00,17.0,15,5,12,2021,1,winter
2021-12-18 16:00:00,22.0,16,5,12,2021,1,winter
2021-12-18 17:00:00,17.0,17,5,12,2021,1,winter
2021-12-18 18:00:00,26.0,18,5,12,2021,1,winter
2021-12-18 19:00:00,18.0,19,5,12,2021,1,winter
2021-12-18 20:00:00,12.0,20,5,12,2021,1,winter
2021-12-18 21:00:00,9.0,21,5,12,2021,1,winter
2021-12-18 22:00:00,23.0,22,5,12,2021,1,winter
2021-12-18 23:00:00,8.0,23,5,12,2021,1,winter
2021-12-19 00:00:00,8.0,0,6,12,2021,1,winter
2021-12-19 01:00:00,3.0,1,6,12,2021,1,winter
2021-12-19 02:00:00,2.0,2,6,12,2021,1,winter
2021-12-19 03:00:00,3.0,3,6,12,2021,1,winter
2021-12-19 04:00:00,0.0,4,6,12,2021,1,winter
2021-12-19 05:00:00,1.0,5,6,12,2021,1,winter
2021-12-19 06:00:00,6.0,6,6,12,2021,1,winter
2021-12-19 07:00:00,14.0,7,6,12,2021,1,winter
2021-12-19 08:00:00,19.0,8,6,12,2021,1,winter
2021-12-19 09:00:00,68.0,9,6,12,2021,1,winter
2021-12-19 10:00:00,81.0,10,6,12,2021,1,winter
2021-12-19 11:00:00,124.0,11,6,12,2021,1,winter
2021-12-19 12:00:00,140.0,12,6,12,2021,1,winter
2021-12-19 13:00:00,176.0,13,6,12,2021,1,winter
2021-12-19 14:00:00,158.0,14,6,12,2021,1,winter
2021-12-19 15:00:00,151.0,15,6,12,2021,1,winter
2021-12-19 16:00:00,91.0,16,6,12,2021,1,winter
2021-12-19 17:00:00,33.0,17,6,12,2021,1,winter
2021-12-19 18:00:00,30.0,18,6,12,2021,1,winter
2021-12-19 19:00:00,18.0,19,6,12,2021,1,winter
2021-12-19 20:00:00,6.0,20,6,12,2021,1,winter
2021-12-19 21:00:00,6.0,21,6,12,2021,1,winter
2021-12-19 22:00:00,5.0,22,6,12,2021,1,winter
2021-12-19 23:00:00,5.0,23,6,12,2021,1,winter
2021-12-20 00:00:00,7.0,0,0,12,2021,0,winter
2021-12-20 01:00:00,2.0,1,0,12,2021,0,winter
2021-12-20 02:00:00,1.0,2,0,12,2021,0,winter
2021-12-20 03:00:00,3.0,3,0,12,2021,0,winter
2021-12-20 04:00:00,6.0,4,0,12,2021,0,winter
2021-12-20 05:00:00,12.0,5,0,12,2021,0,winter
2021-12-20 06:00:00,35.0,6,0,12,2021,0,winter
2021-12-20 07:00:00,72.0,7,0,12,2021,0,winter
2021-12-20 08:00:00,85.0,8,0,12,2021,0,winter
2021-12-20 09:00:00,47.0,9,0,12,2021,0,winter
2021-12-20 10:00:00,35.0,10,0,12,2021,0,winter
2021-12-20 11:00:00,29.0,11,0,12,2021,0,winter
2021-12-20 12:00:00,44.0,12,0,12,2021,0,winter
2021-12-20 13:00:00,47.0,13,0,12,2021,0,winter
2021-12-20 14:00:00,47.0,14,0,12,2021,0,winter
2021-12-20 15:00:00,65.0,15,0,12,2021,0,winter
2021-12-20 16:00:00,91.0,16,0,12,2021,0,winter
2021-12-20 17:00:00,105.0,17,0,12,2021,0,winter
2021-12-20 18:00:00,72.0,18,0,12,2021,0,winter
2021-12-20 19:00:00,25.0,19,0,12,2021,0,winter
2021-12-20 20:00:00,13.0,20,0,12,2021,0,winter
2021-12-20 21:00:00,9.0,21,0,12,2021,0,winter
2021-12-20 22:00:00,2.0,22,0,12,2021,0,winter
2021-12-20 23:00:00,6.0,23,0,12,2021,0,winter
2021-12-21 00:00:00,8.0,0,1,12,2021,0,winter
2021-12-21 01:00:00,5.0,1,1,12,2021,0,winter
2021-12-21 02:00:00,2.0,2,1,12,2021,0,winter
2021-12-21 03:00:00,0.0,3,1,12,2021,0,winter
2021-12-21 04:00:00,4.0,4,1,12,2021,0,winter
2021-12-21 05:00:00,16.0,5,1,12,2021,0,winter
2021-12-21 06:00:00,46.0,6,1,12,2021,0,winter
2021-12-21 07:00:00,75.0,7,1,12,2021,0,winter
2021-12-21 08:00:00,106.0,8,1,12,2021,0,winter
2021-12-21 09:00:00,88.0,9,1,12,2021,0,winter
2021-12-21 10:00:00,56.0,10,1,12,2021,0,winter
2021-12-21 11:00:00,41.0,11,1,12,2021,0,winter
2021-12-21 12:00:00,62.0,12,1,12,2021,0,winter
2021-12-21 13:00:00,67.0,13,1,12,2021,0,winter
2021-12-21 14:00:00,68.0,14,1,12,2021,0,winter
2021-12-21 15:00:00,93.0,15,1,12,2021,0,winter
2021-12-21 16:00:00,98.0,16,1,12,2021,0,winter
2021-12-21 17:00:00,103.0,17,1,12,2021,0,winter
2021-12-21 18:00:00,64.0,18,1,12,2021,0,winter
2021-12-21 19:00:00,28.0,19,1,12,2021,0,winter
2021-12-21 20:00:00,18.0,20,1,12,2021,0,winter
2021-12-21 21:00:00,13.0,21,1,12,2021,0,winter
2021-12-21 22:00:00,5.0,22,1,12,2021,0,winter
2021-12-21 23:00:00,9.0,23,1,12,2021,0,winter
2021-12-22 00:00:00,3.0,0,2,12,2021,0,winter
2021-12-22 01:00:00,1.0,1,2,12,2021,0,winter
2021-12-22 02:00:00,4.0,2,2,12,2021,0,winter
2021-12-22 03:00:00,0.0,3,2,12,2021,0,winter
2021-12-22 04:00:00,4.0,4,2,12,2021,0,winter
2021-12-22 05:00:00,12.0,5,2,12,2021,0,winter
2021-12-22 06:00:00,30.0,6,2,12,2021,0,winter
2021-12-22 07:00:00,57.0,7,2,12,2021,0,winter
2021-12-22 08:00:00,68.0,8,2,12,2021,0,winter
2021-12-22 09:00:00,53.0,9,2,12,2021,0,winter
2021-12-22 10:00:00,30.0,10,2,12,2021,0,winter
2021-12-22 11:00:00,30.0,11,2,12,2021,0,winter
2021-12-22 12:00:00,47.0,12,2,12,2021,0,winter
2021-12-22 13:00:00,47.0,13,2,12,2021,0,winter
2021-12-22 14:00:00,30.0,14,2,12,2021,0,winter
2021-12-22 15:00:00,37.0,15,2,12,2021,0,winter
2021-12-22 16:00:00,48.0,16,2,12,2021,0,winter
2021-12-22 17:00:00,85.0,17,2,12,2021,0,winter
2021-12-22 18:00:00,30.0,18,2,12,2021,0,winter
2021-12-22 19:00:00,23.0,19,2,12,2021,0,winter
2021-12-22 20:00:00,12.0,20,2,12,2021,0,winter
2021-12-22 21:00:00,4.0,21,2,12,2021,0,winter
2021-12-22 22:00:00,10.0,22,2,12,2021,0,winter
2021-12-22 23:00:00,5.0,23,2,12,2021,0,winter
2021-12-23 00:00:00,2.0,0,3,12,2021,0,winter
2021-12-23 01:00:00,0.0,1,3,12,2021,0,winter
2021-12-23 02:00:00,1.0,2,3,12,2021,0,winter
2021-12-23 03:00:00,1.0,3,3,12,2021,0,winter
2021-12-23 04:00:00,2.0,4,3,12,2021,0,winter
2021-12-23 05:00:00,6.0,5,3,12,2021,0,winter
2021-12-23 06:00:00,27.0,6,3,12,2021,0,winter
2021-12-23 07:00:00,45.0,7,3,12,2021,0,winter
2021-12-23 08:00:00,55.0,8,3,12,2021,0,winter
2021-12-23 09:00:00,59.0,9,3,12,2021,0,winter
2021-12-23 10:00:00,44.0,10,3,12,2021,0,winter
2021-12-23 11:00:00,72.0,11,3,12,2021,0,winter
2021-12-23 12:00:00,73.0,12,3,12,2021,0,winter
2021-12-23 13:00:00,87.0,13,3,12,2021,0,winter
2021-12-23 14:00:00,85.0,14,3,12,2021,0,winter
2021-12-23 15:00:00,77.0,15,3,12,2021,0,winter
2021-12-23 16:00:00,86.0,16,3,12,2021,0,winter
2021-12-23 17:00:00,60.0,17,3,12,2021,0,winter
2021-12-23 18:00:00,34.0,18,3,12,2021,0,winter
2021-12-23 19:00:00,20.0,19,3,12,2021,0,winter
2021-12-23 20:00:00,30.0,20,3,12,2021,0,winter
2021-12-23 21:00:00,19.0,21,3,12,2021,0,winter
2021-12-23 22:00:00,11.0,22,3,12,2021,0,winter
2021-12-23 23:00:00,4.0,23,3,12,2021,0,winter
2021-12-24 00:00:00,2.0,0,4,12,2021,0,winter
2021-12-24 01:00:00,2.0,1,4,12,2021,0,winter
2021-12-24 02:00:00,0.0,2,4,12,2021,0,winter
2021-12-24 03:00:00,1.0,3,4,12,2021,0,winter
2021-12-24 04:00:00,1.0,4,4,12,2021,0,winter
2021-12-24 05:00:00,1.0,5,4,12,2021,0,winter
2021-12-24 06:00:00,8.0,6,4,12,2021,0,winter
2021-12-24 07:00:00,5.0,7,4,12,2021,0,winter
2021-12-24 08:00:00,14.0,8,4,12,2021,0,winter
2021-12-24 09:00:00,20.0,9,4,12,2021,0,winter
2021-12-24 10:00:00,35.0,10,4,12,2021,0,winter
2021-12-24 11:00:00,42.0,11,4,12,2021,0,winter
2021-12-24 12:00:00,45.0,12,4,12,2021,0,winter
2021-12-24 13:00:00,39.0,13,4,12,2021,0,winter
2021-12-24 14:00:00,35.0,14,4,12,2021,0,winter
2021-12-24 15:00:00,50.0,15,4,12,2021,0,winter
2021-12-24 16:00:00,21.0,16,4,12,2021,0,winter
2021-12-24 17:00:00,10.0,17,4,12,2021,0,winter
2021-12-24 18:00:00,6.0,18,4,12,2021,0,winter
2021-12-24 19:00:00,5.0,19,4,12,2021,0,winter
2021-12-24 20:00:00,5.0,20,4,12,2021,0,winter
2021-12-24 21:00:00,5.0,21,4,12,2021,0,winter
2021-12-24 22:00:00,6.0,22,4,12,2021,0,winter
2021-12-24 23:00:00,2.0,23,4,12,2021,0,winter
2021-12-25 00:00:00,5.0,0,5,12,2021,1,winter
2021-12-25 01:00:00,0.0,1,5,12,2021,1,winter
2021-12-25 02:00:00,0.0,2,5,12,2021,1,winter
2021-12-25 03:00:00,2.0,3,5,12,2021,1,winter
2021-12-25 04:00:00,0.0,4,5,12,2021,1,winter
2021-12-25 05:00:00,1.0,5,5,12,2021,1,winter
2021-12-25 06:00:00,0.0,6,5,12,2021,1,winter
2021-12-25 07:00:00,1.0,7,5,12,2021,1,winter
2021-12-25 08:00:00,5.0,8,5,12,2021,1,winter
2021-12-25 09:00:00,9.0,9,5,12,2021,1,winter
2021-12-25 10:00:00,14.0,10,5,12,2021,1,winter
2021-12-25 11:00:00,19.0,11,5,12,2021,1,winter
2021-12-25 12:00:00,16.0,12,5,12,2021,1,winter
2021-12-25 13:00:00,12.0,13,5,12,2021,1,winter
2021-12-25 14:00:00,23.0,14,5,12,2021,1,winter
2021-12-25 15:00:00,13.0,15,5,12,2021,1,winter
2021-12-25 16:00:00,13.0,16,5,12,2021,1,winter
2021-12-25 17:00:00,12.0,17,5,12,2021,1,winter
2021-12-25 18:00:00,7.0,18,5,12,2021,1,winter
2021-12-25 19:00:00,6.0,19,5,12,2021,1,winter
2021-12-25 20:00:00,5.0,20,5,12,2021,1,winter
2021-12-25 21:00:00,12.0,21,5,12,2021,1,winter
2021-12-25 22:00:00,4.0,22,5,12,2021,1,winter
2021-12-25 23:00:00,3.0,23,5,12,2021,1,winter
2021-12-26 00:00:00,2.0,0,6,12,2021,1,winter
2021-12-26 01:00:00,0.0,1,6,12,2021,1,winter
2021-12-26 02:00:00,1.0,2,6,12,2021,1,winter
2021-12-26 03:00:00,0.0,3,6,12,2021,1,winter
2021-12-26 04:00:00,2.0,4,6,12,2021,1,winter
2021-12-26 05:00:00,1.0,5,6,12,2021,1,winter
2021-12-26 06:00:00,0.0,6,6,12,2021,1,winter
2021-12-26 07:00:00,4.0,7,6,12,2021,1,winter
2021-12-26 08:00:00,0.0,8,6,12,2021,1,winter
2021-12-26 09:00:00,6.0,9,6,12,2021,1,winter
2021-12-26 10:00:00,4.0,10,6,12,2021,1,winter
2021-12-26 11:00:00,4.0,11,6,12,2021,1,winter
2021-12-26 12:00:00,5.0,12,6,12,2021,1,winter
2021-12-26 13:00:00,4.0,13,6,12,2021,1,winter
2021-12-26 14:00:00,3.0,14,6,12,2021,1,winter
2021-12-26 15:00:00,1.0,15,6,12,2021,1,winter
2021-12-26 16:00:00,5.0,16,6,12,2021,1,winter
2021-12-26 17:00:00,5.0,17,6,12,2021,1,winter
2021-12-26 18:00:00,1.0,18,6,12,2021,1,winter
2021-12-26 19:00:00,2.0,19,6,12,2021,1,winter
2021-12-26 20:00:00,1.0,20,6,12,2021,1,winter
2021-12-26 21:00:00,2.0,21,6,12,2021,1,winter
2021-12-26 22:00:00,1.0,22,6,12,2021,1,winter
2021-12-26 23:00:00,0.0,23,6,12,2021,1,winter
2021-12-27 00:00:00,0.0,0,0,12,2021,0,winter
2021-12-27 01:00:00,0.0,1,0,12,2021,0,winter
2021-12-27 02:00:00,0.0,2,0,12,2021,0,winter
2021-12-27 03:00:00,0.0,3,0,12,2021,0,winter
2021-12-27 04:00:00,0.0,4,0,12,2021,0,winter
2021-12-27 05:00:00,18.0,5,0,12,2021,0,winter
2021-12-27 06:00:00,1.0,6,0,12,2021,0,winter
2021-12-27 07:00:00,3.0,7,0,12,2021,0,winter
2021-12-27 08:00:00,2.0,8,0,12,2021,0,winter
2021-12-27 09:00:00,1.0,9,0,12,2021,0,winter
2021-12-27 10:00:00,3.0,10,0,12,2021,0,winter
2021-12-27 11:00:00,3.0,11,0,12,2021,0,winter
2021-12-27 12:00:00,6.0,12,0,12,2021,0,winter
2021-12-27 13:00:00,1.0,13,0,12,2021,0,winter
2021-12-27 14:00:00,2.0,14,0,12,2021,0,winter
2021-12-27 15:00:00,7.0,15,0,12,2021,0,winter
2021-12-27 16:00:00,11.0,16,0,12,2021,0,winter
2021-12-27 17:00:00,5.0,17,0,12,2021,0,winter
2021-12-27 18:00:00,4.0,18,0,12,2021,0,winter
2021-12-27 19:00:00,2.0,19,0,12,2021,0,winter
2021-12-27 20:00:00,3.0,20,0,12,2021,0,winter
2021-12-27 21:00:00,2.0,21,0,12,2021,0,winter
2021-12-27 22:00:00,0.0,22,0,12,2021,0,winter
2021-12-27 23:00:00,0.0,23,0,12,2021,0,winter
2021-12-28 00:00:00,1.0,0,1,12,2021,0,winter
2021-12-28 01:00:00,2.0,1,1,12,2021,0,winter
2021-12-28 02:00:00,0.0,2,1,12,2021,0,winter
2021-12-28 03:00:00,0.0,3,1,12,2021,0,winter
2021-12-28 04:00:00,6.0,4,1,12,2021,0,winter
2021-12-28 05:00:00,6.0,5,1,12,2021,0,winter
2021-12-28 06:00:00,2.0,6,1,12,2021,0,winter
2021-12-28 07:00:00,3.0,7,1,12,2021,0,winter
2021-12-28 08:00:00,4.0,8,1,12,2021,0,winter
2021-12-28 09:00:00,4.0,9,1,12,2021,0,winter
2021-12-28 10:00:00,3.0,10,1,12,2021,0,winter
2021-12-28 11:00:00,8.0,11,1,12,2021,0,winter
2021-12-28 12:00:00,6.0,12,1,12,2021,0,winter
2021-12-28 13:00:00,2.0,13,1,12,2021,0,winter
2021-12-28 14:00:00,4.0,14,1,12,2021,0,winter
2021-12-28 15:00:00,3.0,15,1,12,2021,0,winter
2021-12-28 16:00:00,4.0,16,1,12,2021,0,winter
2021-12-28 17:00:00,4.0,17,1,12,2021,0,winter
2021-12-28 18:00:00,4.0,18,1,12,2021,0,winter
2021-12-28 19:00:00,3.0,19,1,12,2021,0,winter
2021-12-28 20:00:00,3.0,20,1,12,2021,0,winter
2021-12-28 21:00:00,18.0,21,1,12,2021,0,winter
2021-12-28 22:00:00,0.0,22,1,12,2021,0,winter
2021-12-28 23:00:00,1.0,23,1,12,2021,0,winter
2021-12-29 00:00:00,0.0,0,2,12,2021,0,winter
2021-12-29 01:00:00,0.0,1,2,12,2021,0,winter
2021-12-29 02:00:00,0.0,2,2,12,2021,0,winter
2021-12-29 03:00:00,2.0,3,2,12,2021,0,winter
2021-12-29 04:00:00,0.0,4,2,12,2021,0,winter
2021-12-29 05:00:00,0.0,5,2,12,2021,0,winter
2021-12-29 06:00:00,1.0,6,2,12,2021,0,winter
2021-12-29 07:00:00,4.0,7,2,12,2021,0,winter
2021-12-29 08:00:00,2.0,8,2,12,2021,0,winter
2021-12-29 09:00:00,1.0,9,2,12,2021,0,winter
2021-12-29 10:00:00,6.0,10,2,12,2021,0,winter
2021-12-29 11:00:00,5.0,11,2,12,2021,0,winter
2021-12-29 12:00:00,2.0,12,2,12,2021,0,winter
2021-12-29 13:00:00,2.0,13,2,12,2021,0,winter
2021-12-29 14:00:00,7.0,14,2,12,2021,0,winter
2021-12-29 15:00:00,13.0,15,2,12,2021,0,winter
2021-12-29 16:00:00,10.0,16,2,12,2021,0,winter
2021-12-29 17:00:00,1.0,17,2,12,2021,0,winter
2021-12-29 18:00:00,15.0,18,2,12,2021,0,winter
2021-12-29 19:00:00,1.0,19,2,12,2021,0,winter
2021-12-29 20:00:00,0.0,20,2,12,2021,0,winter
2021-12-29 21:00:00,2.0,21,2,12,2021,0,winter
2021-12-29 22:00:00,1.0,22,2,12,2021,0,winter
2021-12-29 23:00:00,0.0,23,2,12,2021,0,winter
2021-12-30 00:00:00,0.0,0,3,12,2021,0,winter
2021-12-30 01:00:00,1.0,1,3,12,2021,0,winter
2021-12-30 02:00:00,0.0,2,3,12,2021,0,winter
2021-12-30 03:00:00,0.0,3,3,12,2021,0,winter
2021-12-30 04:00:00,0.0,4,3,12,2021,0,winter
2021-12-30 05:00:00,0.0,5,3,12,2021,0,winter
2021-12-30 06:00:00,3.0,6,3,12,2021,0,winter
2021-12-30 07:00:00,7.0,7,3,12,2021,0,winter
2021-12-30 08:00:00,9.0,8,3,12,2021,0,winter
2021-12-30 09:00:00,2.0,9,3,12,2021,0,winter
2021-12-30 10:00:00,5.0,10,3,12,2021,0,winter
2021-12-30 11:00:00,3.0,11,3,12,2021,0,winter
2021-12-30 12:00:00,2.0,12,3,12,2021,0,winter
2021-12-30 13:00:00,7.0,13,3,12,2021,0,winter
2021-12-30 14:00:00,6.0,14,3,12,2021,0,winter
2021-12-30 15:00:00,6.0,15,3,12,2021,0,winter
2021-12-30 16:00:00,7.0,16,3,12,2021,0,winter
2021-12-30 17:00:00,3.0,17,3,12,2021,0,winter
2021-12-30 18:00:00,5.0,18,3,12,2021,0,winter
2021-12-30 19:00:00,2.0,19,3,12,2021,0,winter
2021-12-30 20:00:00,2.0,20,3,12,2021,0,winter
2021-12-30 21:00:00,3.0,21,3,12,2021,0,winter
2021-12-30 22:00:00,4.0,22,3,12,2021,0,winter
2021-12-30 23:00:00,0.0,23,3,12,2021,0,winter
2021-12-31 00:00:00,0.0,0,4,12,2021,0,winter
2021-12-31 01:00:00,0.0,1,4,12,2021,0,winter
2021-12-31 02:00:00,0.0,2,4,12,2021,0,winter
2021-12-31 03:00:00,0.0,3,4,12,2021,0,winter
2021-12-31 04:00:00,1.0,4,4,12,2021,0,winter
2021-12-31 05:00:00,1.0,5,4,12,2021,0,winter
2021-12-31 06:00:00,0.0,6,4,12,2021,0,winter
2021-12-31 07:00:00,1.0,7,4,12,2021,0,winter
2021-12-31 08:00:00,0.0,8,4,12,2021,0,winter
2021-12-31 09:00:00,3.0,9,4,12,2021,0,winter
2021-12-31 10:00:00,1.0,10,4,12,2021,0,winter
2021-12-31 11:00:00,3.0,11,4,12,2021,0,winter
2021-12-31 12:00:00,3.0,12,4,12,2021,0,winter
2021-12-31 13:00:00,4.0,13,4,12,2021,0,winter
2021-12-31 14:00:00,8.0,14,4,12,2021,0,winter
2021-12-31 15:00:00,8.0,15,4,12,2021,0,winter
2021-12-31 16:00:00,7.0,16,4,12,2021,0,winter
2021-12-31 17:00:00,5.0,17,4,12,2021,0,winter
2021-12-31 18:00:00,7.0,18,4,12,2021,0,winter
2021-12-31 19:00:00,0.0,19,4,12,2021,0,winter
2021-12-31 20:00:00,0.0,20,4,12,2021,0,winter
2021-12-31 21:00:00,0.0,21,4,12,2021,0,winter
2021-12-31 22:00:00,0.0,22,4,12,2021,0,winter
2021-12-31 23:00:00,0.0,23,4,12,2021,0,winter
2022-01-01 00:00:00,0.0,0,5,1,2022,1,winter
2022-01-01 01:00:00,0.0,1,5,1,2022,1,winter
2022-01-01 02:00:00,1.0,2,5,1,2022,1,winter
2022-01-01 03:00:00,0.0,3,5,1,2022,1,winter
2022-01-01 04:00:00,0.0,4,5,1,2022,1,winter
2022-01-01 05:00:00,1.0,5,5,1,2022,1,winter
2022-01-01 06:00:00,1.0,6,5,1,2022,1,winter
2022-01-01 07:00:00,1.0,7,5,1,2022,1,winter
2022-01-01 08:00:00,3.0,8,5,1,2022,1,winter
2022-01-01 09:00:00,2.0,9,5,1,2022,1,winter
2022-01-01 10:00:00,0.0,10,5,1,2022,1,winter
2022-01-01 11:00:00,1.0,11,5,1,2022,1,winter
2022-01-01 12:00:00,1.0,12,5,1,2022,1,winter
2022-01-01 13:00:00,3.0,13,5,1,2022,1,winter
2022-01-01 14:00:00,5.0,14,5,1,2022,1,winter
2022-01-01 15:00:00,4.0,15,5,1,2022,1,winter
2022-01-01 16:00:00,2.0,16,5,1,2022,1,winter
2022-01-01 17:00:00,3.0,17,5,1,2022,1,winter
2022-01-01 18:00:00,1.0,18,5,1,2022,1,winter
2022-01-01 19:00:00,2.0,19,5,1,2022,1,winter
2022-01-01 20:00:00,0.0,20,5,1,2022,1,winter
2022-01-01 21:00:00,0.0,21,5,1,2022,1,winter
2022-01-01 22:00:00,2.0,22,5,1,2022,1,winter
2022-01-01 23:00:00,0.0,23,5,1,2022,1,winter
2022-01-02 00:00:00,0.0,0,6,1,2022,1,winter
2022-01-02 01:00:00,0.0,1,6,1,2022,1,winter
2022-01-02 02:00:00,0.0,2,6,1,2022,1,winter
2022-01-02 03:00:00,0.0,3,6,1,2022,1,winter
2022-01-02 04:00:00,0.0,4,6,1,2022,1,winter
2022-01-02 05:00:00,0.0,5,6,1,2022,1,winter
2022-01-02 06:00:00,3.0,6,6,1,2022,1,winter
2022-01-02 07:00:00,1.0,7,6,1,2022,1,winter
2022-01-02 08:00:00,4.0,8,6,1,2022,1,winter
2022-01-02 09:00:00,0.0,9,6,1,2022,1,winter
2022-01-02 10:00:00,1.0,10,6,1,2022,1,winter
2022-01-02 11:00:00,5.0,11,6,1,2022,1,winter
2022-01-02 12:00:00,2.0,12,6,1,2022,1,winter
2022-01-02 13:00:00,3.0,13,6,1,2022,1,winter
2022-01-02 14:00:00,3.0,14,6,1,2022,1,winter
2022-01-02 15:00:00,4.0,15,6,1,2022,1,winter
2022-01-02 16:00:00,1.0,16,6,1,2022,1,winter
2022-01-02 17:00:00,5.0,17,6,1,2022,1,winter
2022-01-02 18:00:00,1.0,18,6,1,2022,1,winter
2022-01-02 19:00:00,2.0,19,6,1,2022,1,winter
2022-01-02 20:00:00,0.0,20,6,1,2022,1,winter
2022-01-02 21:00:00,0.0,21,6,1,2022,1,winter
2022-01-02 22:00:00,0.0,22,6,1,2022,1,winter
2022-01-02 23:00:00,2.0,23,6,1,2022,1,winter
2022-01-03 00:00:00,0.0,0,0,1,2022,0,winter
2022-01-03 01:00:00,0.0,1,0,1,2022,0,winter
2022-01-03 02:00:00,0.0,2,0,1,2022,0,winter
2022-01-03 03:00:00,0.0,3,0,1,2022,0,winter
2022-01-03 04:00:00,0.0,4,0,1,2022,0,winter
2022-01-03 05:00:00,3.0,5,0,1,2022,0,winter
2022-01-03 06:00:00,8.0,6,0,1,2022,0,winter
2022-01-03 07:00:00,8.0,7,0,1,2022,0,winter
2022-01-03 08:00:00,14.0,8,0,1,2022,0,winter
2022-01-03 09:00:00,12.0,9,0,1,2022,0,winter
2022-01-03 10:00:00,7.0,10,0,1,2022,0,winter
2022-01-03 11:00:00,5.0,11,0,1,2022,0,winter
2022-01-03 12:00:00,12.0,12,0,1,2022,0,winter
2022-01-03 13:00:00,21.0,13,0,1,2022,0,winter
2022-01-03 14:00:00,17.0,14,0,1,2022,0,winter
2022-01-03 15:00:00,28.0,15,0,1,2022,0,winter
2022-01-03 16:00:00,37.0,16,0,1,2022,0,winter
2022-01-03 17:00:00,22.0,17,0,1,2022,0,winter
2022-01-03 18:00:00,29.0,18,0,1,2022,0,winter
2022-01-03 19:00:00,6.0,19,0,1,2022,0,winter
2022-01-03 20:00:00,8.0,20,0,1,2022,0,winter
2022-01-03 21:00:00,6.0,21,0,1,2022,0,winter
2022-01-03 22:00:00,4.0,22,0,1,2022,0,winter
2022-01-03 23:00:00,6.0,23,0,1,2022,0,winter
2022-01-04 00:00:00,0.0,0,1,1,2022,0,winter
2022-01-04 01:00:00,1.0,1,1,1,2022,0,winter
2022-01-04 02:00:00,0.0,2,1,1,2022,0,winter
2022-01-04 03:00:00,1.0,3,1,1,2022,0,winter
2022-01-04 04:00:00,3.0,4,1,1,2022,0,winter
2022-01-04 05:00:00,8.0,5,1,1,2022,0,winter
2022-01-04 06:00:00,26.0,6,1,1,2022,0,winter
2022-01-04 07:00:00,36.0,7,1,1,2022,0,winter
2022-01-04 08:00:00,53.0,8,1,1,2022,0,winter
2022-01-04 09:00:00,49.0,9,1,1,2022,0,winter
2022-01-04 10:00:00,42.0,10,1,1,2022,0,winter
2022-01-04 11:00:00,43.0,11,1,1,2022,0,winter
2022-01-04 12:00:00,30.0,12,1,1,2022,0,winter
2022-01-04 13:00:00,31.0,13,1,1,2022,0,winter
2022-01-04 14:00:00,21.0,14,1,1,2022,0,winter
2022-01-04 15:00:00,38.0,15,1,1,2022,0,winter
2022-01-04 16:00:00,51.0,16,1,1,2022,0,winter
2022-01-04 17:00:00,60.0,17,1,1,2022,0,winter
2022-01-04 18:00:00,37.0,18,1,1,2022,0,winter
2022-01-04 19:00:00,14.0,19,1,1,2022,0,winter
2022-01-04 20:00:00,13.0,20,1,1,2022,0,winter
2022-01-04 21:00:00,11.0,21,1,1,2022,0,winter
2022-01-04 22:00:00,8.0,22,1,1,2022,0,winter
2022-01-04 23:00:00,1.0,23,1,1,2022,0,winter
2022-01-05 00:00:00,3.0,0,2,1,2022,0,winter
2022-01-05 01:00:00,2.0,1,2,1,2022,0,winter
2022-01-05 02:00:00,3.0,2,2,1,2022,0,winter
2022-01-05 03:00:00,0.0,3,2,1,2022,0,winter
2022-01-05 04:00:00,4.0,4,2,1,2022,0,winter
2022-01-05 05:00:00,8.0,5,2,1,2022,0,winter
